11,11,11,11,11,11,11,11,11,11,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8
11,11,11,11,11,11,11,11,11,11,9,-1,-1,9,9,-1,-1,-1,-1,9,9,-1,-1,-1,9,9,-1,-1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
